latitude,longitude,rwi,error
-4.6421296,38.2434082,0.258,0.393
-5.9329721,37.7600098,-0.533,0.331
-10.3041101,38.6608887,-0.434,0.334
-10.4770087,39.1662598,-0.388,0.312
-9.7631974,38.9685059,-0.045,0.316
-8.7873681,34.5080566,-0.755,0.387
-10.9519780,38.0456543,-0.614,0.316
-6.0859354,35.5627441,-0.824,0.336
-3.8532931,36.6613770,-0.254,0.348
-9.8498038,39.1003418,-0.552,0.317
-6.7628064,37.6501465,1.160,0.492
-5.9329721,37.8918457,-0.396,0.313
-5.3207052,37.9797363,-0.785,0.308
-3.1514858,34.1125488,-0.071,0.332
-10.5418209,39.7375488,-0.549,0.314
-7.3951528,39.1442871,0.020,0.346
-6.3043786,38.7487793,-0.268,0.313
-5.7581050,35.2770996,-0.270,0.325
-4.2916356,35.4528809,-0.549,0.338
-5.5175751,32.8820801,-0.148,0.330
-10.8440961,39.6716309,-0.275,0.344
-8.8090822,34.8376465,0.358,0.411
-2.7565043,30.7727051,-0.158,0.288
-4.1601581,34.7058105,-0.280,0.330
-11.0813844,39.2321777,-0.419,0.302
-3.5463174,33.1677246,-0.435,0.410
-10.3041101,39.3859863,-0.405,0.402
-3.1076060,32.4865723,-0.586,0.310
-1.2413579,34.1125488,0.190,0.316
-8.3310827,35.1672363,-0.565,0.323
-3.5463174,35.5187988,-0.693,0.318
-4.0724942,32.2448730,-0.138,0.309
-4.2916356,35.8044434,-0.495,0.338
-7.1990006,31.4978027,-0.497,0.320
-4.0067400,33.4313965,-0.327,0.332
-1.5049538,33.6730957,0.139,0.325
-6.8937071,37.4304199,-0.685,0.328
-11.0382553,37.5183105,-0.525,0.311
-2.4052990,33.7390137,0.012,0.317
-3.3489215,36.7932129,0.237,0.448
-4.4230904,35.5407715,-0.310,0.339
-7.6129974,31.4978027,-0.511,0.325
-5.9329721,35.3430176,-0.429,0.328
-9.8714518,39.0783691,-0.654,0.316
-2.8223442,30.9265137,-0.189,0.294
-2.7784514,32.0690918,-0.187,0.328
-5.5175751,35.6945801,-0.792,0.330
-4.7078283,35.2990723,-0.060,0.330
-9.5682508,34.7717285,-0.413,0.320
-10.4121830,35.6726074,-0.146,0.380
-3.6340356,37.7160645,-0.668,0.303
-5.8018269,36.1120605,-0.226,0.418
-11.1460662,35.3210449,-0.673,0.296
-9.7848511,38.0456543,-0.572,0.327
-9.0695511,33.3435059,-0.339,0.330
-4.1163273,37.4963379,-0.594,0.308
-3.8971380,33.4973145,-0.705,0.332
-11.0382553,35.1892090,-0.006,0.298
-5.3207052,38.6169434,-0.128,0.399
-10.0878536,38.6389160,-0.191,0.322
-1.4390576,31.1901855,-0.338,0.381
-10.6498109,38.6608887,-0.292,0.313
-8.2658549,36.1999512,-0.729,0.344
-4.5326183,30.0695801,0.001,0.347
-3.0856655,32.9919434,-0.254,0.333
-6.1514779,37.5842285,0.698,0.485
-1.4610233,31.7175293,0.267,0.361
-8.6136097,31.8493652,-0.416,0.306
-9.2647792,33.8049316,0.717,0.493
-7.8960294,36.0021973,-0.538,0.329
-5.4738318,37.7819824,-0.487,0.339
-8.1788678,33.1896973,-0.663,0.314
-4.7297265,32.2009277,-0.202,0.308
-2.2735730,31.4758301,-0.486,0.296
-6.6973426,35.0793457,-0.390,0.328
-4.5107140,32.2009277,-0.073,0.314
-4.6859294,32.4426270,-0.444,0.319
-5.2550677,31.9372559,-0.488,0.322
-6.1296313,34.0686035,-0.428,0.335
-6.9809543,36.8811035,-0.172,0.350
-10.9735497,38.3752441,-0.715,0.303
-7.3079846,39.0783691,-0.359,0.369
-8.9610451,34.0026855,-0.202,0.325
-8.7004990,31.7175293,-0.204,0.318
-3.5901776,33.4533691,-0.322,0.348
-3.6340356,33.0358887,-0.340,0.343
-9.5465832,35.1013184,0.263,0.444
-3.5024552,37.1447754,-0.232,0.309
-4.9267785,31.8713379,-0.789,0.307
-2.8223442,33.8928223,-0.153,0.313
-3.5024552,32.9699707,-0.267,0.327
-3.7655967,35.3210449,-0.527,0.326
-1.6147764,31.5856934,0.050,0.321
-5.1456567,31.8493652,-0.589,0.324
-3.4366581,36.5734863,-0.114,0.340
-7.6129974,38.9685059,-0.530,0.331
-8.7004990,36.2658691,-0.714,0.324
-3.7217452,35.3430176,-0.699,0.327
-5.1675404,31.3879395,-0.221,0.317
-4.2697242,35.6945801,0.046,0.363
-4.6202287,38.4191895,-0.112,0.347
-7.7654229,31.1682129,-0.376,0.310
-4.7078283,29.8059082,-0.602,0.298
-7.3515708,39.1882324,-0.291,0.335
-6.7191648,36.0461426,-0.609,0.332
-6.7628064,39.1442871,1.445,0.455
-3.0198411,33.0578613,-0.146,0.342
-6.1077838,36.7712402,-0.010,0.412
-5.7581050,38.6608887,-0.883,0.306
-8.2875987,31.7175293,-0.502,0.327
-8.8525066,35.1232910,-0.551,0.311
-4.1820725,32.7722168,-0.436,0.321
-1.7904800,34.1345215,0.553,0.304
-4.7735207,35.4089355,-0.587,0.326
-3.9190595,34.0026855,-0.519,0.338
-10.6714043,39.2761230,-0.254,0.323
-1.5708481,34.4641113,0.202,0.311
-3.1953637,35.9143066,0.165,0.312
-10.0013102,38.6389160,-0.599,0.306
-5.2331870,35.4309082,0.034,0.436
-4.7954168,31.7614746,-0.319,0.320
-4.1601581,35.0134277,0.307,0.326
-6.3917304,38.6169434,0.174,0.385
-9.4165483,33.8269043,0.022,0.386
-6.7191648,37.3205566,-0.639,0.340
-3.0198411,31.0144043,-0.210,0.290
-9.1346391,33.2775879,0.068,0.308
-8.5049700,32.2009277,-0.189,0.366
-8.5049700,35.2770996,-0.403,0.347
-6.3262180,37.1887207,-0.193,0.354
-6.3043786,33.8928223,-0.650,0.347
-2.8662354,33.8269043,-0.233,0.337
-6.1514779,35.7165527,1.584,0.511
-2.1418349,35.6726074,-0.543,0.312
-5.2988268,29.8498535,-0.149,0.301
-5.2331870,35.7165527,-0.460,0.328
-1.8783255,35.4528809,-0.893,0.294
-6.1514779,39.2761230,0.335,0.440
-6.3043786,33.8708496,-0.747,0.349
-6.9373327,39.4958496,0.045,0.423
-4.2916356,37.7380371,-0.761,0.310
-1.9881263,31.7834473,-0.153,0.375
-4.8392069,36.0241699,-0.436,0.322
-4.7735207,34.5520020,-0.121,0.352
-9.0261526,33.5192871,-0.331,0.347
-5.8236865,36.6394043,-0.306,0.337
-3.3708564,35.9143066,-0.322,0.359
-11.2969342,37.2106934,-0.732,0.314
-2.5809138,34.2663574,-0.152,0.306
-2.6687122,30.5749512,-0.415,0.297
-3.2392398,34.1564941,-0.703,0.316
-3.3489215,32.8381348,-0.471,0.319
-11.2969342,36.9689941,-0.710,0.310
-5.1237722,33.7829590,-0.411,0.328
-6.0422360,37.3425293,-0.656,0.329
-9.5032437,33.4313965,-0.326,0.350
-5.1894234,32.3986816,-0.247,0.327
-1.8563646,33.0578613,0.451,0.327
-10.6282159,34.7277832,-0.787,0.314
-3.1076060,37.5842285,-0.310,0.406
-4.2916356,34.1564941,-0.535,0.372
-6.4354006,36.3537598,-0.496,0.328
-4.9486696,38.7268066,-0.878,0.305
-5.1018870,36.0461426,-0.673,0.329
-6.4790672,35.9582520,-0.492,0.340
-6.0422360,37.4523926,-0.418,0.327
-9.2864645,34.0466309,-0.327,0.364
-8.6136097,33.1677246,-0.691,0.306
-7.3951528,31.4318848,-0.362,0.321
-9.1129444,34.5959473,-0.391,0.338
-2.6028640,32.7502441,-0.365,0.350
-6.6100440,38.7487793,-0.396,0.346
-2.4052990,33.7609863,-0.019,0.339
-6.8937071,31.1682129,-0.331,0.342
-8.6136097,33.1237793,-0.436,0.320
-5.7143797,37.4084473,-0.445,0.329
-2.7565043,36.7053223,-0.026,0.401
-4.3354564,36.9470215,0.026,0.324
-9.2647792,33.4313965,-0.809,0.338
-6.3480564,35.6506348,-0.686,0.337
-5.7362428,35.1672363,-0.558,0.441
-2.5589632,32.8820801,-0.016,0.408
-2.9101249,32.2229004,0.588,0.431
-1.2413579,34.3542480,-0.149,0.304
-7.7218784,37.0349121,-0.098,0.354
-3.6778914,33.0578613,-0.296,0.336
-9.3081485,34.0466309,-0.390,0.399
-4.9048867,38.2873535,0.469,0.404
-5.8455454,32.8820801,-0.902,0.329
-9.7198857,34.4201660,-0.257,0.318
-9.0261526,33.2775879,-0.448,0.331
-4.0067400,33.0358887,-0.649,0.358
-8.8525066,31.8933105,-0.299,0.302
-6.2825384,36.3098145,-1.076,0.357
-10.0013102,38.3972168,-0.125,0.350
-5.7362428,36.7932129,-0.636,0.324
-5.9548266,39.3200684,0.221,0.388
-5.9766803,30.0256348,-0.481,0.319
-7.4823037,31.3439941,-0.726,0.321
-1.6587038,31.6076660,-0.004,0.363
-4.7516240,32.8820801,-0.268,0.329
-5.5394455,37.1008301,-0.512,0.322
-4.3135463,33.4094238,-0.283,0.384
-11.0813844,35.4089355,-0.512,0.313
-3.8752158,30.5529785,-0.408,0.335
-5.1675404,38.8146973,0.634,0.419
-1.7465556,33.8708496,0.595,0.437
-5.1675404,38.8586426,-0.301,0.372
-8.0048367,31.9152832,-0.398,0.313
-6.5882169,35.3649902,-0.624,0.341
-10.8009324,35.1232910,-0.043,0.325
-5.4082108,38.3972168,-0.336,0.307
-5.2550677,32.3767090,-0.591,0.328
-3.0856655,32.7722168,-0.572,0.318
