Product,Country,Year,Population,Production (t),production__tonnes__per_capita,Production per capita (kg),Yield (t/ha),Yield (kg/animal),Land Use (ha),area_harvested__ha__per_capita,Land Use per capita (m²),Producing or slaughtered animals,Producing or slaughtered animals per capita,Imports (t),imports__tonnes__per_capita,Imports per capita (kg),Exports (t),exports__tonnes__per_capita,Exports per capita (kg),Domestic supply (t),domestic_supply__tonnes__per_capita,Domestic supply per capita (kg),Food (t),food__tonnes__per_capita,Food per capita (kg),Animal feed (t),feed__tonnes__per_capita,Animal feed per capita (kg),Other uses (t),other_uses__tonnes__per_capita,Other uses per capita (kg),Supply chain waste (t),waste_in_supply_chain__tonnes__per_capita,Supply chain waste per capita (kg),Food supply (kg per capita per year),Food supply (g per capita per day),Food supply (kcal per capita per day),Food supply (Protein g per capita per day),Food supply (Fat g per capita per day)
,Dominica,1993,69196,160,0.0023122723,2.3122723,1.3333,,120,0.0017342042,17.342042,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Dominica,1994,69219,174.37,0.002519106,2.5191060000000003,1.3413,,130,0.0018780971,18.780971,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Dominica,1995,69224,170,0.0024557956,2.4557956,1.3442,,126,0.001820178,18.20178,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Dominica,1996,69182,172.59,0.002494724,2.4947239999999997,1.3472999,,128,0.0018501922,18.501922,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Dominica,1997,69096,173.76,0.002514762,2.5147619999999997,1.3504,,129,0.0018669677,18.669677,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Dominica,1998,68957,168.15,0.002438476,2.438476,1.3537999,,124,0.0017982221,17.982221,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Dominica,1999,68713,174.24,0.0025357648,2.5357648,1.3571999,,128,0.0018628207,18.628207,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Dominica,2000,68365,175.21,0.0025628612,2.5628612,1.3572999,,129,0.0018869304,18.869304,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Dominica,2001,68171,173.8,0.0025494713,2.5494713,1.3592,,128,0.0018776313,18.776313,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Dominica,2002,68281,176.14,0.002579634,2.579634,1.3641,,129,0.0018892518,18.892518,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Dominica,2003,68457,180,0.002629388,2.629388,1.3333,,135,0.0019720409,19.720409,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Dominica,2004,68591,182.02,0.002653701,2.653701,1.3774999,,132,0.0019244507,19.244507000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Dominica,2005,68686,190,0.0027662115,2.7662115,1.3571,,140,0.0020382612,20.382612,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Dominica,2006,68761,200,0.0029086256,2.9086256,1.4046999,,142,0.0020651242,20.651242,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Dominica,2007,68789,210,0.0030528137,3.0528136999999997,1.4483,,145,0.0021078952,21.078951999999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Dominica,2008,68794,190.21,0.0027649214,2.7649214,1.4376999,,132,0.001918772,19.18772,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Dominica,2009,68805,184.23,0.002677567,2.6775670000000003,1.4368,,128,0.0018603299,18.603299,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Dominica,2010,68775,170,0.0024718284,2.4718283999999997,1.4167,,120,0.00174482,17.4482,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Dominica,2011,68758,140,0.0020361268,2.0361268,1.4,,100,0.0014543763,14.543763,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Dominica,2012,68908,200,0.0029024207,2.9024207,1.6667,,120,0.0017414524,17.414524,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Dominica,2013,68839,200,0.00290533,2.9053299999999997,1.6667,,120,0.0017431979,17.431979000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Dominica,2014,69388,193.88,0.002794143,2.7941429999999996,1.6235,,119,0.001714994,17.14994,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Dominica,2015,70027,188.94,0.0026981023,2.6981023,1.604,,118,0.0016850643,16.850642999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Dominica,2016,70098,188.27,0.0026858114,2.6858114,1.5977,,118,0.0016833576,16.833575999999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Dominica,2017,70422,189.57,0.0026919146,2.6919146,1.6017,,118,0.0016756128,16.756128,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Dominica,2018,70840,192.17,0.0027127329,2.7127329000000002,1.6310999,,118,0.0016657256,16.657256,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Dominica,2019,71446,192.15,0.0026894438,2.6894438,1.6495,,116,0.0016236039,16.236039,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Dominica,2020,72011,192.79,0.0026772297,2.6772297,1.6624999,,116,0.001610865,16.10865,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Dominica,2021,72435,193.43,0.002670394,2.670394,1.6754999,,115,0.0015876302,15.876302,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Dominican Republic,1961,3408420,164089,0.048142247,48.142247,1.7583,,93320,0.027379256,273.79256000000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Dominican Republic,1962,3521168,162764,0.046224434,46.224434,1.7886,,91000,0.025843697,258.43697,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Dominican Republic,1963,3635808,168432,0.046325877,46.325877,1.8427999,,91400,0.025138842,251.38842000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Dominican Republic,1964,3752316,192256,0.051236622,51.236622000000004,1.9901999,,96600,0.025744101,257.44101,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Dominican Republic,1965,3868717,211946,0.05478457,54.784569999999995,2.0577,,103000,0.026623813,266.23813,,,,,,,,,,,,,,,,,,,,,,,,,,,,
